gen,family,species,sub_species,common_name,recordist,date,time,country,location,lat,lng,bird,file_name,weights,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,gmm_cluster,gmm_prob_0,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,gmm_prob_7,oscine_group
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2013-11-24,10:30,Australia,"Barren Grounds, New South Wales",-34.6757,150.7072,171965,Ptilonorhynchus_violaceus_171965_seg7.wav,0.032258064516129,237.50414,-22.768854,-11.323248,1.478625,20.303602,16.789064,-6.7441573,0.053280998,12.134635,0.20072144,0.3415087,-3.9653363,-1.026458,-1.1779287,-4.2055116,5.949488,-6.3370495,-2.2655768,3.1149092,-1.9463794,4.530861,-3.5690372,-4.6608205,3.7660422,-0.016722204,-2.4048488,1.4981695,-0.26577958,1.4635048,-0.4760663,-4.9327674,-0.953352,0.5113474,-0.60116005,-5.281636,1.3177109,-2.4711876,7,8.043835464594422e-34,4.7444404379177304e-12,1.147019838812499e-06,1.536354791171938e-08,1.5663601940904995e-06,7.19703750356726e-06,0.09100305466861615,0.9089870195455537,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2012-04-10,09:30,Australia,Royal National Park NSW,-33.3824,151.0704,134247,Ptilonorhynchus_violaceus_134247_seg6.wav,0.032258064516129,250.72585,-17.750881,-8.756408,-3.6010313,21.140043,8.002412,2.4145122,-3.0912182,12.011651,-9.257061,1.9326419,-0.041766096,1.5489068,4.7554164,5.369247,0.6394026,-0.57414365,-5.771254,0.8896484,2.8840785,0.31860125,0.9474244,3.2208903,-1.5075239,3.1261466,-2.3020139,-4.652647,1.9052997,-0.4441087,1.1231692,-2.0532224,-0.76518005,-0.87673783,1.821804,-4.723705,3.1062317,-1.9990975,6,9.454890865352715e-32,1.897065365771195e-08,1.1585674603514955e-05,0.2118623856934028,0.0002974064410137618,0.0018562006796934206,0.7248851694030474,0.06108723313758691,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2012-04-10,09:30,Australia,Royal National Park NSW,-33.3824,151.0704,134247,Ptilonorhynchus_violaceus_134247_seg2.wav,0.032258064516129,254.15994,-10.6317625,-2.8402843,-2.1113198,25.936691,6.488589,-0.08087627,1.2353351,8.573856,-4.908021,-0.25692624,-1.0630542,-2.5182834,2.637974,-1.5923611,-1.4554361,-6.1066313,-4.44325,1.7811896,-1.0310884,0.43853223,2.383249,1.088034,-0.8160899,5.455247,0.48592302,-9.912927,-0.06561499,-1.8622205,-1.9172717,-2.4548228,-3.7881916,-3.2303433,1.8174267,-0.7746229,4.8681755,0.9244534,6,6.762630337175102e-20,1.269564878667189e-11,4.196908336870424e-06,6.99683108956197e-07,0.00010710943190723827,0.010847366675514192,0.829513499395643,0.1595271278927917,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2013-11-24,10:30,Australia,"Barren Grounds, New South Wales",-34.6757,150.7072,171965,Ptilonorhynchus_violaceus_171965_seg3.wav,0.032258064516129,225.19261,-7.666365,6.6638427,-3.7714627,7.6713676,16.588713,1.1806849,0.13098562,4.716937,-4.6408525,-0.7386903,-1.5134075,0.91551054,2.2460775,2.3031127,-0.57341576,-2.9648488,-0.56838834,1.070493,-0.88070124,-1.3461726,-1.0759945,0.54662544,2.5554817,-0.6934019,-0.2369223,-0.9898459,2.6244195,-1.3745443,-1.6429524,-2.3800673,-1.8932081,1.0609026,2.9899426,-2.6064625,-0.8677025,0.26162225,3,5.546436397285726e-22,2.2415484728064364e-09,8.648886794831875e-08,0.999636016830243,1.7641912581655679e-09,5.517014196304622e-09,0.00036307010828280336,8.170498537404857e-07,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2013-07-10,09:00,Australia,"Watagan National Park (near  Laguna), New South Wales",-33.005,151.3931,146089,Ptilonorhynchus_violaceus_146089_seg1.wav,0.032258064516129,206.9623,10.119887,14.255674,9.824904,9.219395,13.403988,3.6807847,1.9814672,6.95743,3.654142,2.363718,-1.0951387,-1.8013915,1.5762049,1.8522838,-3.9268117,-0.9232766,-0.08911954,1.4601032,-1.4147761,0.10389101,3.2320433,1.8306497,1.3449212,-0.13571931,-0.24796559,-1.3068739,2.7427595,1.1716865,0.68890566,-1.2497133,-1.0841826,1.597836,0.33852386,-3.1324458,-0.5053272,-0.31139755,3,1.3140414060101125e-18,0.0003182811504337624,3.2178082443606118e-06,0.8900263288784562,3.896235967509991e-08,6.561426874742911e-08,0.10964921809981149,2.849486425740472e-06,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2013-11-24,10:30,Australia,"Barren Grounds, New South Wales",-34.6757,150.7072,171965,Ptilonorhynchus_violaceus_171965_seg2.wav,0.032258064516129,303.94418,-16.5746,15.213056,-24.1568,4.332446,-9.403931,17.724562,1.1369388,3.1656415,0.8359959,-3.0618467,3.9877267,0.53628224,-5.232483,15.459623,9.694463,9.122986,4.3426194,-2.859192,1.7279102,3.9221387,3.546077,3.3632534,2.638521,3.8421981,-0.037242316,8.369469,1.5298309,-0.402007,-3.8389761,-8.833962,-1.8181394,3.5618632,0.92142105,2.5385218,4.0757732,1.5154086,5,3.5651801262114483e-07,4.143480705454186e-10,1.1255959050337471e-17,2.0367197726397668e-52,4.531115751478596e-09,0.8335963027544712,3.974720211724465e-10,0.16640333538457838,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2012-04-10,09:30,Australia,Royal National Park NSW,-33.3824,151.0704,134247,Ptilonorhynchus_violaceus_134247_seg3.wav,0.032258064516129,247.85411,-11.51975,-5.770684,-3.8326576,21.533846,13.546796,-2.8826385,1.032996,9.335507,-7.588816,0.19092637,-1.630061,-3.9253092,3.9663131,2.7636147,1.9931921,-6.272145,2.764918,3.9464366,-2.2909281,-2.5792189,4.6178355,-0.8246026,-0.10792226,3.8355255,-0.60630566,-6.7766657,0.35750723,-2.6898966,-2.1573567,-3.1699393,0.5762638,0.58840036,0.9433937,-3.5536518,2.9611244,0.28728113,6,5.543089779137809e-25,3.4717008986174315e-13,1.2024193134188533e-05,0.0003634699576663671,0.0006003136613017947,0.008297755580612085,0.8201245383736945,0.1706018982332417,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2012-04-10,09:30,Australia,Royal National Park NSW,-33.3824,151.0704,134247,Ptilonorhynchus_violaceus_134247_seg1.wav,0.032258064516129,255.6749,-11.0640745,-15.656718,-0.18643457,23.569218,6.938471,-2.2002454,-2.1774652,9.8777275,-5.398659,-1.9547952,-3.0422328,-1.2624311,7.156101,0.15509649,-4.689465,-2.5262206,1.6106781,1.4324872,-0.3386757,0.45960614,-0.9710718,-0.1846632,-1.1280022,-0.49635014,0.27429238,-5.820934,-0.18146475,-1.2966995,0.035868566,0.9310225,-0.8360755,-4.380919,1.0934372,-2.8556786,2.709772,3.1459734,6,1.0290124348972089e-31,7.697526273077413e-07,1.692254779649716e-05,0.01317761717555998,5.821115504114601e-05,0.0009464891209631528,0.9703550933382725,0.0154448969097408,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2013-07-10,09:00,Australia,"Watagan National Park (near  Laguna), New South Wales",-33.005,151.3931,146089,Ptilonorhynchus_violaceus_146089_seg3.wav,0.032258064516129,176.25113,19.11639,13.745737,15.334854,4.464958,15.451806,3.4517987,0.018541042,2.0268352,6.2299275,5.2169027,2.6298695,-2.6170828,-1.90127,-14.538914,11.822057,0.88509786,3.0685103,-4.563501,4.8632154,-1.6091763,2.2565405,3.0930095,-2.3982344,1.5556058,-0.37038007,-5.0966806,1.847008,-2.15651,-1.092087,-2.824382,-0.58492196,1.6981819,1.5539074,-0.56883955,-0.60139275,1.5409684,7,4.780917248101512e-17,5.2670567582841775e-17,4.555845201029283e-07,5.2787313678142726e-15,0.00014867786145041594,2.7289014957795387e-08,0.07304508258784881,0.9268057566771633,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2013-07-10,09:00,Australia,"Watagan National Park (near  Laguna), New South Wales",-33.005,151.3931,146089,Ptilonorhynchus_violaceus_146089_seg2.wav,0.032258064516129,202.1364,-0.21960598,10.231247,9.50986,7.256256,15.791261,2.852629,2.5572612,1.3310878,1.8808726,1.8070652,0.6419541,-2.213481,-2.2885876,-6.9827156,7.212695,-0.63688517,3.1689377,-0.6085935,2.1640403,0.53867984,1.6331247,-0.32454586,0.8807401,-0.0847169,0.58312243,-1.4911644,-1.6923314,-2.563085,-2.6513412,-0.9360463,-2.1460855,0.016405165,1.7466049,0.017045975,0.403162,0.74978507,3,4.604567835625021e-16,1.1957387392345714e-06,0.00011090634590821923,0.7324584162268726,1.5709885121932963e-05,1.1462633235308772e-07,0.26508316060183845,0.0023304965751855798,Oscines
Ptilonorhynchus,Ptilonorhynchidae (Bowerbirds),Ptilonorhynchus_violaceus,violaceus,Satin Bowerbird,Marc Anderson,2013-11-24,10:30,Australia,"Barren Grounds, New South Wales",-34.6757,150.7072,171965,Ptilonorhynchus_violaceus_171965_seg1.wav,0.032258064516129,237.27997,36.4885,15.264406,-10.922242,4.8732476,6.6616774,1.419605,0.9246355,2.4523468,-9.139399,-0.99884623,-9.594316,-3.8141325,-3.2089841,5.6992693,-5.1772604,-1.8093233,-2.861895,-2.6019404,-0.78913134,-1.5640135,0.55941296,-2.11522,1.9823157,-0.42977336,-2.8872867,-1.1616304,2.614063,-3.2513287,-0.7385921,-2.1017907,-2.0351942,-0.78141886,0.33262253,-2.942617,1.8900013,0.015313986,6,1.601071422835986e-17,7.388453906936921e-11,2.1463790558385764e-05,1.7325793781308806e-07,3.8779088866456405e-07,0.004128872478876616,0.9952979216500324,0.0005511809578249293,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Jelmer Poelstra,2008-06-10,?,United States,"Green Lakes, Syracuse, NY",43.0484,-75.9709,83561,Passerina_cyanea_83561_seg3.wav,0.032258064516129,243.89532,18.24357,12.823707,-4.729826,1.8730752,-0.8292507,-8.231408,6.2506695,3.6293232,3.8581247,3.0586705,-1.8289814,-1.3748001,-2.1820955,0.096042916,1.5312828,-2.386839,-0.765639,-1.5081564,4.0767045,-0.60559434,2.0491107,2.9942021,-0.9009382,4.042906,2.0464082,-0.45326778,1.3044276,1.220507,0.15623139,-2.4799347,2.7462206,-0.78934467,-2.2093086,3.967276,-2.341364,-2.2065132,3,3.07902734099007e-16,0.3293989731430708,7.339496445842332e-07,0.44720270208966906,3.805581551612659e-09,4.4828282134390216e-07,0.22339567425454115,1.4644746714349006e-06,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Jelmer Poelstra,2008-06-10,?,United States,"Green Lakes, Syracuse, NY",43.0484,-75.9709,83561,Passerina_cyanea_83561_seg2.wav,0.032258064516129,236.88243,20.874075,13.531354,-4.2941604,4.0116887,-1.2638409,-9.004158,4.366728,3.7389574,5.5713143,1.056307,-4.16946,-2.3618672,-5.2160974,2.7018743,-4.6999774,-3.1174054,-2.9908092,-2.7897773,1.9769857,-0.1756741,1.5980675,2.3941457,1.716386,1.3353066,0.21823572,-0.75229084,-0.24451473,0.7907399,2.3266103,-0.70242906,1.052778,0.26388532,-3.5056763,2.648942,-0.2940483,-2.1621923,3,6.092813285779603e-16,0.09983557334199766,2.185419914817314e-07,0.7525897155885028,1.8483464427254327e-09,2.3027234333584071e-07,0.14757363874684792,6.216599704528278e-07,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Adam Sell,2020-07-06,06:45,United States,"Lyon's Woods Forest Preserve, Lake County, Illinois",42.405,-87.8329,574079,Passerina_cyanea_574079_seg2.wav,0.032258064516129,221.4304,28.057432,7.351262,5.6099443,3.3913732,5.297479,-7.449873,3.5321786,1.7987969,8.139341,-1.8821871,0.80997735,-1.8116127,-6.941749,-2.735293,1.3191754,0.6648082,0.8368991,3.7924275,3.5458574,1.4177892,0.43383625,-0.13558257,0.28319868,-0.23838247,-0.49434984,2.7685516,-1.0197841,0.77316946,-0.35762566,-0.83918935,0.13936019,-0.26173162,-0.2888527,2.45366,-2.8002625,-1.498799,3,1.0386622009225722e-25,3.207794225167993e-08,2.0780942866638932e-08,0.9942110045896204,1.7808097660183113e-11,1.5311615191803319e-10,0.005788939490841548,2.889729822455086e-09,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,David Geale,2011-07-19,20:54,Canada,"The Shack, North of Port Hope, Ontario",44.0489,-78.2787,83852,Passerina_cyanea_83852_seg4.wav,0.032258064516129,255.42813,41.484688,-5.8686576,-5.116012,-3.6907814,-8.910623,-4.8521314,3.0595992,2.1423073,0.28698677,-2.7280335,4.3539314,-1.127665,-0.66715693,0.7071662,-2.8067865,5.018242,1.9768866,3.2447543,0.68272036,2.8083239,-0.8049033,-2.1464624,-2.2178435,0.8411654,-0.3659848,-0.3492273,3.2838275,0.619787,-0.64612633,3.4853804,-0.07820862,1.0799264,0.88407516,-3.8205042,1.9326706,-0.43849927,6,1.7956125393682683e-30,1.3856968759027683e-12,9.650148765385176e-08,0.0008448820324364973,5.137187008276375e-09,4.918889404356833e-07,0.9991543965037322,1.2793482942229063e-07,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Christopher McPherson,2020-05-20,07:30,United States,"Hudson (near  Nashua), Hillsborough County, New Hampshire",42.7051,-71.5164,601498,Passerina_cyanea_601498_seg4.wav,0.032258064516129,293.47293,39.59883,-26.525927,-15.900456,-15.451133,-16.379189,-6.748402,3.2171748,-12.024719,-0.08564668,1.0626484,4.2638264,-1.4520233,5.1971107,1.7179735,-1.9352864,6.5201664,-0.72648424,0.88779646,-0.1407911,3.463037,-0.17861186,-3.0073042,1.3516864,1.2155677,-5.513198,1.0386955,2.9492378,-2.1851447,-0.16875373,0.93388885,-1.4322882,-2.1964552,1.859211,-3.0103197,-0.35253906,-3.3236327,6,4.566739804253215e-34,1.7068265025583046e-27,7.250581705822741e-09,1.0011961190381318e-18,2.130940103764296e-07,3.5354095847331647e-06,0.9999936713140687,2.5729317549312934e-06,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Christopher McPherson,2020-05-20,07:30,United States,"Hudson (near  Nashua), Hillsborough County, New Hampshire",42.7051,-71.5164,601498,Passerina_cyanea_601498_seg5.wav,0.032258064516129,301.72644,54.005745,-19.261415,-23.377792,-11.811945,-27.766048,-9.837257,-3.1080322,-9.824711,-2.0714896,3.4147232,-5.7632666,1.5638683,1.3006904,0.005546066,2.0845463,0.321107,1.4207815,-1.6353877,3.4601152,-0.5873082,4.300735,-1.1219943,2.050129,-0.716335,-0.09970103,0.69389564,-2.708233,-0.06785473,0.45714793,-1.0335388,-0.74877924,-0.4943905,1.2896576,2.4379306,-0.1906681,-0.3961056,6,4.5754976145232665e-37,4.721096974430319e-22,1.3653520041812452e-10,2.0963422933632304e-24,5.742644338883203e-10,3.765380967504814e-06,0.9999961314356023,1.0247263391402727e-07,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,David Geale,2011-07-19,20:54,Canada,"The Shack, North of Port Hope, Ontario",44.0489,-78.2787,83852,Passerina_cyanea_83852_seg2.wav,0.032258064516129,253.36234,41.90433,-8.055726,-1.9531192,-4.5458393,-11.578806,-3.1158347,-1.1948383,2.282595,3.4870625,1.3462802,3.337241,2.708069,1.5941229,-2.2102256,-4.6885953,5.624944,-0.72919875,2.1534138,1.5241687,3.5083025,-0.3672167,-1.4565842,-2.3792543,-0.7543219,0.9039827,-1.6064284,4.252029,-0.21923363,-1.7267634,0.03468888,-0.69676983,0.71885765,5.101948,0.13123894,1.8778954,0.22872666,6,5.488352531232645e-29,9.585993740463665e-16,4.840378685776138e-08,0.000496422785107192,2.4878255157050968e-08,2.549247425301046e-07,0.9995026472013286,6.01806777415454e-07,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Christopher McPherson,2020-05-20,07:30,United States,"Hudson (near  Nashua), Hillsborough County, New Hampshire",42.7051,-71.5164,601498,Passerina_cyanea_601498_seg2.wav,0.032258064516129,303.18872,46.927708,-25.163155,-21.697168,-14.933929,-18.988504,-11.074051,-3.2152483,-12.803886,-0.96186805,-3.4128177,-0.31032035,-2.0003443,6.5260715,2.2183042,-1.4787182,8.163876,1.2759418,5.22618,1.5630151,2.0338743,3.6289449,-1.9007174,-1.3182251,2.4326317,-3.8147109,0.79916614,-0.05458503,-3.501046,0.7755939,0.939917,-5.1992965,-1.8499422,0.3486042,-5.3068123,-0.17998695,-2.9666991,6,5.2409618947974545e-40,3.354040945980652e-30,3.0853740671670836e-09,1.487777497115591e-27,1.4291427071706776e-07,3.771576876200709e-05,0.9999588369446561,3.3012869367834433e-06,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Keith Corliss,2019-06-10,13:00,United States,"Stanley (near  Fargo), Cass County, North Dakota",46.767,-96.7802,661310,Passerina_cyanea_661310_seg2.wav,0.032258064516129,235.17296,22.649542,4.9094467,5.7609816,-0.54556096,0.8022338,-9.0734215,-1.6018708,4.890779,7.1684375,2.19566,0.1446792,4.3879538,-1.0660002,-0.69566727,-1.5345542,5.468106,-1.1541151,0.69763166,-1.6149765,-0.20964067,-3.1906378,-0.8080339,-3.16012,0.98466504,0.55805236,2.038833,1.4636313,1.0100682,0.40251195,1.6812719,-2.336991,-2.9378152,2.1264954,-2.4196157,1.620184,-2.1595912,3,6.53021413392541e-20,7.316865143607772e-07,1.5033433068372236e-07,0.9847500982376342,2.594040454270418e-09,1.566244027099563e-07,0.015248800708405506,5.981467039441097e-08,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,David Welch,2020-07-25,11:00,Canada,"Hamilton, Hamilton Division, Ontario",43.2394,-79.9899,579108,Passerina_cyanea_579108_seg1.wav,0.032258064516129,219.18352,27.542904,16.285639,3.365787,4.1165705,3.242646,-5.2833176,0.6299525,6.163388,5.4130387,1.7111323,-1.0562829,-2.030862,-4.599448,0.61030984,-2.1754625,-0.7199144,-0.25598785,0.8595914,-0.54257965,-0.10406969,-0.70974433,0.67372566,-1.6904906,3.6673648,3.006652,-0.2515672,-2.7731962,-0.16328715,0.8211192,-2.4779055,0.8518724,-0.9049375,-2.1851425,-0.093491554,-1.3591061,-2.412597,3,1.1350848053311365e-19,0.0013658505863108344,9.185935472964682e-09,0.994793872573788,2.086883281916258e-11,2.0441364074176949e-10,0.0038402657307416363,1.697941638421187e-09,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,David Geale,2011-07-19,20:54,Canada,"The Shack, North of Port Hope, Ontario",44.0489,-78.2787,83852,Passerina_cyanea_83852_seg3.wav,0.032258064516129,255.763,42.810467,-8.77144,0.7541349,-6.9337597,-10.330668,-1.8307844,-1.5358926,0.6540486,0.19004329,2.2417407,3.154925,1.4236465,0.29151893,-0.7962997,-4.494086,6.140928,-1.1367065,1.264465,1.5732324,4.2786665,-0.8120693,-0.93106234,-1.5850937,0.19152871,1.0414414,-2.9079099,2.830543,-1.7636511,-1.3360075,0.0058242218,0.31167075,0.8864891,5.013502,-0.8515377,0.33317947,-0.3047751,6,2.7678153169196773e-27,3.120123538651865e-15,1.296976478871517e-07,0.0015910183680092162,6.709556628589859e-08,7.18199448069567e-07,0.9984069194663955,1.1471729308003564e-06,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,David Geale,2011-07-19,20:54,Canada,"The Shack, North of Port Hope, Ontario",44.0489,-78.2787,83852,Passerina_cyanea_83852_seg1.wav,0.032258064516129,251.2045,47.3545,-8.849195,-1.2554157,-7.6139784,-11.87952,-2.7003608,-4.228314,0.4736953,-0.16934022,2.102805,3.8501642,1.1315913,3.564321,1.9385979,-5.4292774,4.8374677,-0.5026036,2.5732431,0.71377736,3.4927034,-1.6036764,-2.0203106,-1.9738812,0.09824702,0.48409644,-0.2368155,1.6041132,-0.79427135,-3.670226,0.48792127,1.1015612,0.8334596,3.653637,0.26134682,1.4523602,1.6628724,6,1.748780377923843e-28,6.341353372519127e-17,5.468210630766328e-07,3.730276416959198e-05,1.0482779677548977e-07,9.321654052173768e-07,0.9999596523256451,1.461095919196694e-06,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Christopher McPherson,2020-05-20,07:30,United States,"Hudson (near  Nashua), Hillsborough County, New Hampshire",42.7051,-71.5164,601498,Passerina_cyanea_601498_seg1.wav,0.032258064516129,298.99826,50.720688,-34.029343,-18.417826,-18.61979,-21.24647,-5.295313,-0.6753809,-12.220629,-2.7439349,1.2621926,1.66059,1.316142,9.972474,2.9573228,-0.040942375,4.5935073,-0.35978067,0.5743148,1.0083042,2.4895873,0.82785535,-2.4030614,0.117639795,1.1898439,-4.6237183,3.3288665,2.1234393,0.20296557,-1.2163044,-0.02959229,-3.730802,-2.7983773,1.026722,-3.717369,-2.9610672,-2.398456,6,1.305648901990552e-44,7.129986816026268e-39,2.5713555626658454e-10,7.139975924537287e-30,7.501048401548566e-09,6.019997081182525e-07,0.999995330170155,4.060071953236038e-06,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,David Welch,2020-07-25,11:00,Canada,"Hamilton, Hamilton Division, Ontario",43.2394,-79.9899,579108,Passerina_cyanea_579108_seg2.wav,0.032258064516129,220.82861,29.132977,17.193968,-0.5250148,2.9608839,1.7068555,-5.26657,-2.78939,7.7557445,5.4172564,0.63725585,-2.9480162,-2.3824155,-5.3117285,-2.4230385,-0.40153816,-0.38449174,-0.23724861,-0.067941144,-1.7033612,0.22137277,1.7104362,0.40181816,-2.0877938,1.3435205,0.7350892,3.9837031,-1.7418624,2.7457616,0.13984835,-2.527422,1.0987203,-2.3257165,-0.26771355,1.5776753,-0.7050133,-2.3159897,3,3.9661859366406924e-19,0.007881910389807798,4.063426038732872e-08,0.9855995127469851,1.9077413699496748e-11,7.442433445306556e-10,0.006518531983006693,3.482618613369017e-09,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Mike Nelson,2011-05-01,10:15am,United States,"Seven Islands Wildlife Refuge, Knoxville, Tennessee",35.9439,-83.6889,77273,Passerina_cyanea_77273_seg1.wav,0.032258064516129,217.88931,29.467644,4.9725113,30.466991,-20.836475,-2.2765932,-13.46606,-9.47357,0.99901587,-2.9908845,7.1109653,9.082091,-5.393972,-0.16034189,6.39946,-0.2201519,3.2421298,-1.8184928,-2.2330372,0.788253,-0.6597222,-1.6201303,-3.2115185,0.9092463,-1.541661,0.9484749,3.065584,-3.04437,8.10858,1.03286,0.30010045,0.85115874,-0.6187091,3.2963152,-1.2388802,0.11338997,-1.8295388,3,3.721650076024454e-09,2.0778100889154707e-17,0.0005787207260467557,0.9579726781909657,3.4557597397650514e-08,0.041448560795120326,1.1909478556051358e-42,2.0086224773402693e-09,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Keith Corliss,2020-06-27,11:00,United States,"Stanley (near  Fargo), Cass County, North Dakota",46.767,-96.7802,661248,Passerina_cyanea_661248_seg2.wav,0.032258064516129,232.58936,12.143356,5.490208,3.453304,14.278848,0.81577516,-2.2285798,-0.7658519,3.3889675,0.40992224,2.9006643,-2.1248045,-5.529278,-6.5983634,-2.5760648,-1.8714697,-1.0184478,1.6077563,2.641055,-0.9318163,-2.0669477,-0.18711394,2.5713937,1.3388964,-0.5226619,-0.17512329,5.4899673,0.41754436,1.0128051,-1.2873855,-1.6098374,-2.2355776,0.36330366,-2.445692,2.9459138,-3.42692,-3.15014,3,3.235881004295177e-16,0.05606998189143126,5.638727349319001e-06,0.5444295971724835,4.453144743929274e-08,4.294286299871713e-06,0.3994877575792627,2.685811724028253e-06,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Doug Knapp,2007-06-29,07:00,United States,Telico Village,35.4895,-84.2689,13877,Passerina_cyanea_13877_seg3.wav,0.032258064516129,255.99626,49.67138,-6.9356856,-1.525403,2.1189706,-18.062616,-10.299578,1.9665974,-0.7292547,3.0315332,-7.7631187,0.4366891,-5.55591,-0.8025896,0.79585636,-4.570291,0.32450008,-0.49405354,0.52005404,-2.6720266,4.053184,0.7338035,0.0013531819,-0.8319054,1.3637197,-0.06476505,1.4622512,-4.321236,1.146238,1.3309356,-1.1183494,5.815572,0.7649019,0.1562233,3.0939894,-0.5441818,0.88460714,6,8.317279106562527e-33,4.1720724546700834e-12,4.686047669585998e-09,1.1754049092117925e-09,6.545788400484905e-12,8.255761843344797e-07,0.9999991648743821,3.677262962557976e-09,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Manuel Oudard,2023-05-23,08:00,Canada,"Norfolk (near  Ungers Corner), Haldimand County, Ontario",42.7003,-80.4582,839866,Passerina_cyanea_839866_seg1.wav,0.032258064516129,232.85834,40.11285,-0.23611325,0.84521896,-0.6764503,-3.6635094,-5.607579,0.5953154,0.052572403,3.0233648,3.2270887,-1.2499275,-2.558292,0.27696592,-0.79760027,-3.357321,2.8069296,-2.07147,-1.2221075,2.083878,0.76202416,0.50754476,0.13260503,1.1367207,-0.8829553,0.26247954,0.27337965,-0.09306661,2.2731345,-1.0383693,-1.3294092,1.1287646,-0.65410864,4.34923,1.9151945,-1.7729435,-0.38944572,3,7.272955525768198e-26,5.478553829831813e-07,5.206527296297509e-08,0.9676184767333227,2.8357561420649223e-10,6.291282798422009e-09,0.03238090258898494,1.418217654173253e-08,Oscines
Passerina,Cardinalidae (Cardinals and Allies),Passerina_cyanea,,Indigo Bunting,Doug Knapp,2007-06-29,07:00,United States,Telico Village,35.4895,-84.2689,13877,Passerina_cyanea_13877_seg2.wav,0.032258064516129,283.0034,55.806606,-17.219206,-8.292563,2.763073,-30.293535,-8.066221,2.4653718,-2.655535,-1.1482306,-11.187721,2.0930836,-4.7782803,0.44834626,3.6025922,-7.2065125,-0.3567399,-0.951005,-0.7615921,0.18762363,2.6970482,0.34363222,-1.6383646,1.3698739,0.35926148,0.6124596,-1.808593,-4.303717,-0.9042639,2.2565603,-1.322972,5.868164,1.105402,2.5124283,-0.48462963,-1.8616867,-0.32525074,6,1.8760515064670486e-43,1.2581015794848929e-23,1.2378810250747295e-11,1.9648134313807243e-21,1.290001293785487e-13,3.066081191473889e-06,0.9999969338076055,9.869288750533785e-11,Oscines
